Region,Area,Ethnicity,Population,Male,Female,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_
Auckland,Quay Street-Customs Street,Maori,99,0.531043593,0.468956407,0.041059603,0.026490066,0.01192053,0.030463576,0.143046358,0.177483444,0.161589404,0.104635762,0.062251656,0.049006623,0.047682119,0.042384106,0.039735099,0.033112583,0.014569536,0.010596026,0.002649007,0.001324503
Auckland,Quay Street-Customs Street,Pacific Peoples,78,0.531043593,0.468956407,0.041059603,0.026490066,0.01192053,0.030463576,0.143046358,0.177483444,0.161589404,0.104635762,0.062251656,0.049006623,0.047682119,0.042384106,0.039735099,0.033112583,0.014569536,0.010596026,0.002649007,0.001324503
Auckland,Quay Street-Customs Street,Asian,1137,0.531043593,0.468956407,0.041059603,0.026490066,0.01192053,0.030463576,0.143046358,0.177483444,0.161589404,0.104635762,0.062251656,0.049006623,0.047682119,0.042384106,0.039735099,0.033112583,0.014569536,0.010596026,0.002649007,0.001324503
Auckland,Quay Street-Customs Street,Middle Eastern / Latin American / African,150,0.531043593,0.468956407,0.041059603,0.026490066,0.01192053,0.030463576,0.143046358,0.177483444,0.161589404,0.104635762,0.062251656,0.049006623,0.047682119,0.042384106,0.039735099,0.033112583,0.014569536,0.010596026,0.002649007,0.001324503
Auckland,Quay Street-Customs Street,Other Ethnicity,21,0.531043593,0.468956407,0.041059603,0.026490066,0.01192053,0.030463576,0.143046358,0.177483444,0.161589404,0.104635762,0.062251656,0.049006623,0.047682119,0.042384106,0.039735099,0.033112583,0.014569536,0.010596026,0.002649007,0.001324503
Auckland,Hobson Ridge Central,European,660,0.547923323,0.452076677,0.03187251,0.019123506,0.011155378,0.058964143,0.244621514,0.264541833,0.148207171,0.078884462,0.043027888,0.031075697,0.023904382,0.01752988,0.010358566,0.007171315,0.005577689,0.003187251,0,0.000796813
Auckland,Hobson Ridge Central,Maori,144,0.547923323,0.452076677,0.03187251,0.019123506,0.011155378,0.058964143,0.244621514,0.264541833,0.148207171,0.078884462,0.043027888,0.031075697,0.023904382,0.01752988,0.010358566,0.007171315,0.005577689,0.003187251,0,0.000796813
Auckland,Hobson Ridge Central,Pacific Peoples,111,0.547923323,0.452076677,0.03187251,0.019123506,0.011155378,0.058964143,0.244621514,0.264541833,0.148207171,0.078884462,0.043027888,0.031075697,0.023904382,0.01752988,0.010358566,0.007171315,0.005577689,0.003187251,0,0.000796813
Auckland,Hobson Ridge Central,Asian,2703,0.547923323,0.452076677,0.03187251,0.019123506,0.011155378,0.058964143,0.244621514,0.264541833,0.148207171,0.078884462,0.043027888,0.031075697,0.023904382,0.01752988,0.010358566,0.007171315,0.005577689,0.003187251,0,0.000796813
Auckland,Hobson Ridge Central,Middle Eastern / Latin American / African,267,0.547923323,0.452076677,0.03187251,0.019123506,0.011155378,0.058964143,0.244621514,0.264541833,0.148207171,0.078884462,0.043027888,0.031075697,0.023904382,0.01752988,0.010358566,0.007171315,0.005577689,0.003187251,0,0.000796813
Auckland,Hobson Ridge Central,Other Ethnicity,36,0.547923323,0.452076677,0.03187251,0.019123506,0.011155378,0.058964143,0.244621514,0.264541833,0.148207171,0.078884462,0.043027888,0.031075697,0.023904382,0.01752988,0.010358566,0.007171315,0.005577689,0.003187251,0,0.000796813
Auckland,Grey Lynn East,European,1515,0.507131537,0.492868463,0.038095238,0.028571429,0.020634921,0.034920635,0.120634921,0.196825397,0.147619048,0.104761905,0.073015873,0.065079365,0.055555556,0.044444444,0.031746032,0.017460317,0.011111111,0.007936508,0.001587302,0
Auckland,Grey Lynn East,Maori,168,0.507131537,0.492868463,0.038095238,0.028571429,0.020634921,0.034920635,0.120634921,0.196825397,0.147619048,0.104761905,0.073015873,0.065079365,0.055555556,0.044444444,0.031746032,0.017460317,0.011111111,0.007936508,0.001587302,0
Auckland,Grey Lynn East,Pacific Peoples,150,0.507131537,0.492868463,0.038095238,0.028571429,0.020634921,0.034920635,0.120634921,0.196825397,0.147619048,0.104761905,0.073015873,0.065079365,0.055555556,0.044444444,0.031746032,0.017460317,0.011111111,0.007936508,0.001587302,0
Auckland,Grey Lynn East,Asian,252,0.507131537,0.492868463,0.038095238,0.028571429,0.020634921,0.034920635,0.120634921,0.196825397,0.147619048,0.104761905,0.073015873,0.065079365,0.055555556,0.044444444,0.031746032,0.017460317,0.011111111,0.007936508,0.001587302,0
Auckland,Grey Lynn East,Middle Eastern / Latin American / African,57,0.507131537,0.492868463,0.038095238,0.028571429,0.020634921,0.034920635,0.120634921,0.196825397,0.147619048,0.104761905,0.073015873,0.065079365,0.055555556,0.044444444,0.031746032,0.017460317,0.011111111,0.007936508,0.001587302,0
Auckland,Grey Lynn East,Other Ethnicity,12,0.507131537,0.492868463,0.038095238,0.028571429,0.020634921,0.034920635,0.120634921,0.196825397,0.147619048,0.104761905,0.073015873,0.065079365,0.055555556,0.044444444,0.031746032,0.017460317,0.011111111,0.007936508,0.001587302,0
Auckland,Morningside (Auckland),European,2730,0.498869631,0.501130369,0.046651618,0.035364936,0.042889391,0.050413845,0.099322799,0.153498871,0.130173062,0.097065463,0.07599699,0.068472536,0.057938299,0.045146727,0.039127163,0.025583145,0.015801354,0.009781791,0.003762227,0.003009782
Auckland,Morningside (Auckland),Maori,357,0.498869631,0.501130369,0.046651618,0.035364936,0.042889391,0.050413845,0.099322799,0.153498871,0.130173062,0.097065463,0.07599699,0.068472536,0.057938299,0.045146727,0.039127163,0.025583145,0.015801354,0.009781791,0.003762227,0.003009782
Auckland,Morningside (Auckland),Pacific Peoples,408,0.498869631,0.501130369,0.046651618,0.035364936,0.042889391,0.050413845,0.099322799,0.153498871,0.130173062,0.097065463,0.07599699,0.068472536,0.057938299,0.045146727,0.039127163,0.025583145,0.015801354,0.009781791,0.003762227,0.003009782
Auckland,Morningside (Auckland),Asian,870,0.498869631,0.501130369,0.046651618,0.035364936,0.042889391,0.050413845,0.099322799,0.153498871,0.130173062,0.097065463,0.07599699,0.068472536,0.057938299,0.045146727,0.039127163,0.025583145,0.015801354,0.009781791,0.003762227,0.003009782
Auckland,Morningside (Auckland),Middle Eastern / Latin American / African,105,0.498869631,0.501130369,0.046651618,0.035364936,0.042889391,0.050413845,0.099322799,0.153498871,0.130173062,0.097065463,0.07599699,0.068472536,0.057938299,0.045146727,0.039127163,0.025583145,0.015801354,0.009781791,0.003762227,0.003009782
Auckland,Morningside (Auckland),Other Ethnicity,45,0.498869631,0.501130369,0.046651618,0.035364936,0.042889391,0.050413845,0.099322799,0.153498871,0.130173062,0.097065463,0.07599699,0.068472536,0.057938299,0.045146727,0.039127163,0.025583145,0.015801354,0.009781791,0.003762227,0.003009782
Auckland,Shortland Street,European,816,0.520599251,0.479400749,0.013084112,0.009345794,0.005607477,0.028037383,0.134579439,0.228037383,0.153271028,0.104672897,0.056074766,0.054205607,0.052336449,0.041121495,0.042990654,0.029906542,0.028037383,0.011214953,0.005607477,0.001869159
Auckland,Shortland Street,Maori,60,0.520599251,0.479400749,0.013084112,0.009345794,0.005607477,0.028037383,0.134579439,0.228037383,0.153271028,0.104672897,0.056074766,0.054205607,0.052336449,0.041121495,0.042990654,0.029906542,0.028037383,0.011214953,0.005607477,0.001869159
Auckland,Shortland Street,Pacific Peoples,30,0.520599251,0.479400749,0.013084112,0.009345794,0.005607477,0.028037383,0.134579439,0.228037383,0.153271028,0.104672897,0.056074766,0.054205607,0.052336449,0.041121495,0.042990654,0.029906542,0.028037383,0.011214953,0.005607477,0.001869159
Auckland,Shortland Street,Asian,648,0.520599251,0.479400749,0.013084112,0.009345794,0.005607477,0.028037383,0.134579439,0.228037383,0.153271028,0.104672897,0.056074766,0.054205607,0.052336449,0.041121495,0.042990654,0.029906542,0.028037383,0.011214953,0.005607477,0.001869159
Auckland,Shortland Street,Middle Eastern / Latin American / African,111,0.520599251,0.479400749,0.013084112,0.009345794,0.005607477,0.028037383,0.134579439,0.228037383,0.153271028,0.104672897,0.056074766,0.054205607,0.052336449,0.041121495,0.042990654,0.029906542,0.028037383,0.011214953,0.005607477,0.001869159
Auckland,Shortland Street,Other Ethnicity,18,0.520599251,0.479400749,0.013084112,0.009345794,0.005607477,0.028037383,0.134579439,0.228037383,0.153271028,0.104672897,0.056074766,0.054205607,0.052336449,0.041121495,0.042990654,0.029906542,0.028037383,0.011214953,0.005607477,0.001869159
Auckland,Hobson Ridge South,European,429,0.530674847,0.469325153,0.018404908,0.013803681,0.007668712,0.047546012,0.233128834,0.271472393,0.165644172,0.078220859,0.044478528,0.027607362,0.021472393,0.027607362,0.013803681,0.012269939,0.006134969,0.006134969,0.003067485,0.001533742
Auckland,Hobson Ridge South,Maori,45,0.530674847,0.469325153,0.018404908,0.013803681,0.007668712,0.047546012,0.233128834,0.271472393,0.165644172,0.078220859,0.044478528,0.027607362,0.021472393,0.027607362,0.013803681,0.012269939,0.006134969,0.006134969,0.003067485,0.001533742
Auckland,Hobson Ridge South,Pacific Peoples,39,0.530674847,0.469325153,0.018404908,0.013803681,0.007668712,0.047546012,0.233128834,0.271472393,0.165644172,0.078220859,0.044478528,0.027607362,0.021472393,0.027607362,0.013803681,0.012269939,0.006134969,0.006134969,0.003067485,0.001533742
Auckland,Hobson Ridge South,Asian,1335,0.530674847,0.469325153,0.018404908,0.013803681,0.007668712,0.047546012,0.233128834,0.271472393,0.165644172,0.078220859,0.044478528,0.027607362,0.021472393,0.027607362,0.013803681,0.012269939,0.006134969,0.006134969,0.003067485,0.001533742
Auckland,Hobson Ridge South,Middle Eastern / Latin American / African,156,0.530674847,0.469325153,0.018404908,0.013803681,0.007668712,0.047546012,0.233128834,0.271472393,0.165644172,0.078220859,0.044478528,0.027607362,0.021472393,0.027607362,0.013803681,0.012269939,0.006134969,0.006134969,0.003067485,0.001533742
Auckland,Hobson Ridge South,Other Ethnicity,24,0.530674847,0.469325153,0.018404908,0.013803681,0.007668712,0.047546012,0.233128834,0.271472393,0.165644172,0.078220859,0.044478528,0.027607362,0.021472393,0.027607362,0.013803681,0.012269939,0.006134969,0.006134969,0.003067485,0.001533742
Auckland,New Lynn Central,European,201,0.563535912,0.436464088,0.038888889,0.027777778,0.033333333,0.033333333,0.055555556,0.166666667,0.144444444,0.127777778,0.044444444,0.072222222,0.044444444,0.044444444,0.05,0.044444444,0.022222222,0.027777778,0.016666667,0.005555556
Auckland,New Lynn Central,Maori,51,0.563535912,0.436464088,0.038888889,0.027777778,0.033333333,0.033333333,0.055555556,0.166666667,0.144444444,0.127777778,0.044444444,0.072222222,0.044444444,0.044444444,0.05,0.044444444,0.022222222,0.027777778,0.016666667,0.005555556
Auckland,New Lynn Central,Pacific Peoples,42,0.563535912,0.436464088,0.038888889,0.027777778,0.033333333,0.033333333,0.055555556,0.166666667,0.144444444,0.127777778,0.044444444,0.072222222,0.044444444,0.044444444,0.05,0.044444444,0.022222222,0.027777778,0.016666667,0.005555556
Auckland,New Lynn Central,Asian,282,0.563535912,0.436464088,0.038888889,0.027777778,0.033333333,0.033333333,0.055555556,0.166666667,0.144444444,0.127777778,0.044444444,0.072222222,0.044444444,0.044444444,0.05,0.044444444,0.022222222,0.027777778,0.016666667,0.005555556
Auckland,New Lynn Central,Middle Eastern / Latin American / African,9,0.563535912,0.436464088,0.038888889,0.027777778,0.033333333,0.033333333,0.055555556,0.166666667,0.144444444,0.127777778,0.044444444,0.072222222,0.044444444,0.044444444,0.05,0.044444444,0.022222222,0.027777778,0.016666667,0.005555556
Auckland,New Lynn Central,Other Ethnicity,0,0.563535912,0.436464088,0.038888889,0.027777778,0.033333333,0.033333333,0.055555556,0.166666667,0.144444444,0.127777778,0.044444444,0.072222222,0.044444444,0.044444444,0.05,0.044444444,0.022222222,0.027777778,0.016666667,0.005555556
Auckland,Cheltenham,European,1890,0.484351714,0.515648286,0.038748137,0.064083458,0.070044709,0.067064083,0.044709389,0.038748137,0.037257824,0.038748137,0.059612519,0.0804769,0.084947839,0.081967213,0.073025335,0.068554396,0.064083458,0.038748137,0.023845007,0.02533532
Auckland,Cheltenham,Maori,102,0.484351714,0.515648286,0.038748137,0.064083458,0.070044709,0.067064083,0.044709389,0.038748137,0.037257824,0.038748137,0.059612519,0.0804769,0.084947839,0.081967213,0.073025335,0.068554396,0.064083458,0.038748137,0.023845007,0.02533532
Auckland,Cheltenham,Pacific Peoples,51,0.484351714,0.515648286,0.038748137,0.064083458,0.070044709,0.067064083,0.044709389,0.038748137,0.037257824,0.038748137,0.059612519,0.0804769,0.084947839,0.081967213,0.073025335,0.068554396,0.064083458,0.038748137,0.023845007,0.02533532
Auckland,Cheltenham,Asian,93,0.484351714,0.515648286,0.038748137,0.064083458,0.070044709,0.067064083,0.044709389,0.038748137,0.037257824,0.038748137,0.059612519,0.0804769,0.084947839,0.081967213,0.073025335,0.068554396,0.064083458,0.038748137,0.023845007,0.02533532
Auckland,Cheltenham,Middle Eastern / Latin American / African,18,0.484351714,0.515648286,0.038748137,0.064083458,0.070044709,0.067064083,0.044709389,0.038748137,0.037257824,0.038748137,0.059612519,0.0804769,0.084947839,0.081967213,0.073025335,0.068554396,0.064083458,0.038748137,0.023845007,0.02533532
Auckland,Cheltenham,Other Ethnicity,21,0.484351714,0.515648286,0.038748137,0.064083458,0.070044709,0.067064083,0.044709389,0.038748137,0.037257824,0.038748137,0.059612519,0.0804769,0.084947839,0.081967213,0.073025335,0.068554396,0.064083458,0.038748137,0.023845007,0.02533532
Auckland,Queen Street South West,European,636,0.534450652,0.465549348,0.015009381,0.011257036,0.00750469,0.048780488,0.183864916,0.228893058,0.131332083,0.07879925,0.052532833,0.052532833,0.048780488,0.041275797,0.03564728,0.026266417,0.015009381,0.009380863,0.009380863,0.003752345
Auckland,Queen Street South West,Maori,123,0.534450652,0.465549348,0.015009381,0.011257036,0.00750469,0.048780488,0.183864916,0.228893058,0.131332083,0.07879925,0.052532833,0.052532833,0.048780488,0.041275797,0.03564728,0.026266417,0.015009381,0.009380863,0.009380863,0.003752345
Auckland,Queen Street South West,Pacific Peoples,54,0.534450652,0.465549348,0.015009381,0.011257036,0.00750469,0.048780488,0.183864916,0.228893058,0.131332083,0.07879925,0.052532833,0.052532833,0.048780488,0.041275797,0.03564728,0.026266417,0.015009381,0.009380863,0.009380863,0.003752345
Auckland,Queen Street South West,Asian,747,0.534450652,0.465549348,0.015009381,0.011257036,0.00750469,0.048780488,0.183864916,0.228893058,0.131332083,0.07879925,0.052532833,0.052532833,0.048780488,0.041275797,0.03564728,0.026266417,0.015009381,0.009380863,0.009380863,0.003752345
Auckland,Queen Street South West,Middle Eastern / Latin American / African,141,0.534450652,0.465549348,0.015009381,0.011257036,0.00750469,0.048780488,0.183864916,0.228893058,0.131332083,0.07879925,0.052532833,0.052532833,0.048780488,0.041275797,0.03564728,0.026266417,0.015009381,0.009380863,0.009380863,0.003752345
Auckland,Queen Street South West,Other Ethnicity,21,0.534450652,0.465549348,0.015009381,0.011257036,0.00750469,0.048780488,0.183864916,0.228893058,0.131332083,0.07879925,0.052532833,0.052532833,0.048780488,0.041275797,0.03564728,0.026266417,0.015009381,0.009380863,0.009380863,0.003752345
Auckland,Mount Albert Central,European,2553,0.502454992,0.497545008,0.04013104,0.068796069,0.092547093,0.085995086,0.06961507,0.076167076,0.065520066,0.060606061,0.08026208,0.083538084,0.071253071,0.055692056,0.045045045,0.035217035,0.027027027,0.01965602,0.010647011,0.012285012
Auckland,Mount Albert Central,Maori,333,0.502454992,0.497545008,0.04013104,0.068796069,0.092547093,0.085995086,0.06961507,0.076167076,0.065520066,0.060606061,0.08026208,0.083538084,0.071253071,0.055692056,0.045045045,0.035217035,0.027027027,0.01965602,0.010647011,0.012285012
Auckland,Mount Albert Central,Pacific Peoples,252,0.502454992,0.497545008,0.04013104,0.068796069,0.092547093,0.085995086,0.06961507,0.076167076,0.065520066,0.060606061,0.08026208,0.083538084,0.071253071,0.055692056,0.045045045,0.035217035,0.027027027,0.01965602,0.010647011,0.012285012
Auckland,Mount Albert Central,Asian,873,0.502454992,0.497545008,0.04013104,0.068796069,0.092547093,0.085995086,0.06961507,0.076167076,0.065520066,0.060606061,0.08026208,0.083538084,0.071253071,0.055692056,0.045045045,0.035217035,0.027027027,0.01965602,0.010647011,0.012285012
Auckland,Mount Albert Central,Middle Eastern / Latin American / African,84,0.502454992,0.497545008,0.04013104,0.068796069,0.092547093,0.085995086,0.06961507,0.076167076,0.065520066,0.060606061,0.08026208,0.083538084,0.071253071,0.055692056,0.045045045,0.035217035,0.027027027,0.01965602,0.010647011,0.012285012
Auckland,Mount Albert Central,Other Ethnicity,45,0.502454992,0.497545008,0.04013104,0.068796069,0.092547093,0.085995086,0.06961507,0.076167076,0.065520066,0.060606061,0.08026208,0.083538084,0.071253071,0.055692056,0.045045045,0.035217035,0.027027027,0.01965602,0.010647011,0.012285012
Auckland,Karangahape,European,1428,0.546163849,0.453836151,0.020833333,0.014322917,0.01171875,0.0234375,0.125,0.21875,0.154947917,0.09765625,0.06640625,0.05078125,0.05078125,0.052083333,0.0390625,0.03515625,0.022135417,0.013020833,0.002604167,0.001302083
Auckland,Karangahape,Maori,126,0.546163849,0.453836151,0.020833333,0.014322917,0.01171875,0.0234375,0.125,0.21875,0.154947917,0.09765625,0.06640625,0.05078125,0.05078125,0.052083333,0.0390625,0.03515625,0.022135417,0.013020833,0.002604167,0.001302083
Auckland,Karangahape,Pacific Peoples,75,0.546163849,0.453836151,0.020833333,0.014322917,0.01171875,0.0234375,0.125,0.21875,0.154947917,0.09765625,0.06640625,0.05078125,0.05078125,0.052083333,0.0390625,0.03515625,0.022135417,0.013020833,0.002604167,0.001302083
Auckland,Karangahape,Asian,684,0.546163849,0.453836151,0.020833333,0.014322917,0.01171875,0.0234375,0.125,0.21875,0.154947917,0.09765625,0.06640625,0.05078125,0.05078125,0.052083333,0.0390625,0.03515625,0.022135417,0.013020833,0.002604167,0.001302083
Auckland,Karangahape,Middle Eastern / Latin American / African,150,0.546163849,0.453836151,0.020833333,0.014322917,0.01171875,0.0234375,0.125,0.21875,0.154947917,0.09765625,0.06640625,0.05078125,0.05078125,0.052083333,0.0390625,0.03515625,0.022135417,0.013020833,0.002604167,0.001302083
Auckland,Karangahape,Other Ethnicity,18,0.546163849,0.453836151,0.020833333,0.014322917,0.01171875,0.0234375,0.125,0.21875,0.154947917,0.09765625,0.06640625,0.05078125,0.05078125,0.052083333,0.0390625,0.03515625,0.022135417,0.013020833,0.002604167,0.001302083
Auckland,Kingsland,European,2571,0.499554764,0.500445236,0.052491103,0.039145907,0.034697509,0.044483986,0.113879004,0.173487544,0.134341637,0.09341637,0.067615658,0.070284698,0.058718861,0.042704626,0.03113879,0.019572954,0.010676157,0.006227758,0.004448399,0.002669039
Auckland,Kingsland,Maori,369,0.499554764,0.500445236,0.052491103,0.039145907,0.034697509,0.044483986,0.113879004,0.173487544,0.134341637,0.09341637,0.067615658,0.070284698,0.058718861,0.042704626,0.03113879,0.019572954,0.010676157,0.006227758,0.004448399,0.002669039
Auckland,Kingsland,Pacific Peoples,459,0.499554764,0.500445236,0.052491103,0.039145907,0.034697509,0.044483986,0.113879004,0.173487544,0.134341637,0.09341637,0.067615658,0.070284698,0.058718861,0.042704626,0.03113879,0.019572954,0.010676157,0.006227758,0.004448399,0.002669039
Auckland,Kingsland,Asian,348,0.499554764,0.500445236,0.052491103,0.039145907,0.034697509,0.044483986,0.113879004,0.173487544,0.134341637,0.09341637,0.067615658,0.070284698,0.058718861,0.042704626,0.03113879,0.019572954,0.010676157,0.006227758,0.004448399,0.002669039
Auckland,Kingsland,Middle Eastern / Latin American / African,78,0.499554764,0.500445236,0.052491103,0.039145907,0.034697509,0.044483986,0.113879004,0.173487544,0.134341637,0.09341637,0.067615658,0.070284698,0.058718861,0.042704626,0.03113879,0.019572954,0.010676157,0.006227758,0.004448399,0.002669039
Auckland,Kingsland,Other Ethnicity,36,0.499554764,0.500445236,0.052491103,0.039145907,0.034697509,0.044483986,0.113879004,0.173487544,0.134341637,0.09341637,0.067615658,0.070284698,0.058718861,0.042704626,0.03113879,0.019572954,0.010676157,0.006227758,0.004448399,0.002669039
Auckland,Anzac Avenue,European,1260,0.518032787,0.481967213,0.021810251,0.005452563,0.005452563,0.034896401,0.184296619,0.223555071,0.164667394,0.094874591,0.045801527,0.050163577,0.032715376,0.040348964,0.033805889,0.029443839,0.016357688,0.0087241,0.00436205,0.003271538
Auckland,Anzac Avenue,Maori,120,0.518032787,0.481967213,0.021810251,0.005452563,0.005452563,0.034896401,0.184296619,0.223555071,0.164667394,0.094874591,0.045801527,0.050163577,0.032715376,0.040348964,0.033805889,0.029443839,0.016357688,0.0087241,0.00436205,0.003271538
Auckland,Anzac Avenue,Pacific Peoples,72,0.518032787,0.481967213,0.021810251,0.005452563,0.005452563,0.034896401,0.184296619,0.223555071,0.164667394,0.094874591,0.045801527,0.050163577,0.032715376,0.040348964,0.033805889,0.029443839,0.016357688,0.0087241,0.00436205,0.003271538
Auckland,Anzac Avenue,Asian,1221,0.518032787,0.481967213,0.021810251,0.005452563,0.005452563,0.034896401,0.184296619,0.223555071,0.164667394,0.094874591,0.045801527,0.050163577,0.032715376,0.040348964,0.033805889,0.029443839,0.016357688,0.0087241,0.00436205,0.003271538
Auckland,Anzac Avenue,Middle Eastern / Latin American / African,204,0.518032787,0.481967213,0.021810251,0.005452563,0.005452563,0.034896401,0.184296619,0.223555071,0.164667394,0.094874591,0.045801527,0.050163577,0.032715376,0.040348964,0.033805889,0.029443839,0.016357688,0.0087241,0.00436205,0.003271538
Auckland,Anzac Avenue,Other Ethnicity,39,0.518032787,0.481967213,0.021810251,0.005452563,0.005452563,0.034896401,0.184296619,0.223555071,0.164667394,0.094874591,0.045801527,0.050163577,0.032715376,0.040348964,0.033805889,0.029443839,0.016357688,0.0087241,0.00436205,0.003271538
Auckland,Waima-Woodlands Park,European,2418,0.487695749,0.512304251,0.076147816,0.09518477,0.078387458,0.057110862,0.042553191,0.045912654,0.052631579,0.072788354,0.100783875,0.096304591,0.079507279,0.070548712,0.0537514,0.034714446,0.021276596,0.014557671,0.004479283,0.003359462
Auckland,Waima-Woodlands Park,Maori,207,0.487695749,0.512304251,0.076147816,0.09518477,0.078387458,0.057110862,0.042553191,0.045912654,0.052631579,0.072788354,0.100783875,0.096304591,0.079507279,0.070548712,0.0537514,0.034714446,0.021276596,0.014557671,0.004479283,0.003359462
Auckland,Waima-Woodlands Park,Pacific Peoples,72,0.487695749,0.512304251,0.076147816,0.09518477,0.078387458,0.057110862,0.042553191,0.045912654,0.052631579,0.072788354,0.100783875,0.096304591,0.079507279,0.070548712,0.0537514,0.034714446,0.021276596,0.014557671,0.004479283,0.003359462
Auckland,Waima-Woodlands Park,Asian,243,0.487695749,0.512304251,0.076147816,0.09518477,0.078387458,0.057110862,0.042553191,0.045912654,0.052631579,0.072788354,0.100783875,0.096304591,0.079507279,0.070548712,0.0537514,0.034714446,0.021276596,0.014557671,0.004479283,0.003359462
Auckland,Waima-Woodlands Park,Middle Eastern / Latin American / African,45,0.487695749,0.512304251,0.076147816,0.09518477,0.078387458,0.057110862,0.042553191,0.045912654,0.052631579,0.072788354,0.100783875,0.096304591,0.079507279,0.070548712,0.0537514,0.034714446,0.021276596,0.014557671,0.004479283,0.003359462
Auckland,Waima-Woodlands Park,Other Ethnicity,24,0.487695749,0.512304251,0.076147816,0.09518477,0.078387458,0.057110862,0.042553191,0.045912654,0.052631579,0.072788354,0.100783875,0.096304591,0.079507279,0.070548712,0.0537514,0.034714446,0.021276596,0.014557671,0.004479283,0.003359462
Auckland,Kaurilands,European,2616,0.487252125,0.512747875,0.064272212,0.087901701,0.076559546,0.061436673,0.055765595,0.050094518,0.054820416,0.082230624,0.088846881,0.087901701,0.06899811,0.061436673,0.056710775,0.038752363,0.031190926,0.016068053,0.007561437,0.009451796
Auckland,Kaurilands,Maori,369,0.487252125,0.512747875,0.064272212,0.087901701,0.076559546,0.061436673,0.055765595,0.050094518,0.054820416,0.082230624,0.088846881,0.087901701,0.06899811,0.061436673,0.056710775,0.038752363,0.031190926,0.016068053,0.007561437,0.009451796
Auckland,Kaurilands,Pacific Peoples,192,0.487252125,0.512747875,0.064272212,0.087901701,0.076559546,0.061436673,0.055765595,0.050094518,0.054820416,0.082230624,0.088846881,0.087901701,0.06899811,0.061436673,0.056710775,0.038752363,0.031190926,0.016068053,0.007561437,0.009451796
Auckland,Kaurilands,Asian,387,0.487252125,0.512747875,0.064272212,0.087901701,0.076559546,0.061436673,0.055765595,0.050094518,0.054820416,0.082230624,0.088846881,0.087901701,0.06899811,0.061436673,0.056710775,0.038752363,0.031190926,0.016068053,0.007561437,0.009451796
Auckland,Kaurilands,Middle Eastern / Latin American / African,72,0.487252125,0.512747875,0.064272212,0.087901701,0.076559546,0.061436673,0.055765595,0.050094518,0.054820416,0.082230624,0.088846881,0.087901701,0.06899811,0.061436673,0.056710775,0.038752363,0.031190926,0.016068053,0.007561437,0.009451796
Auckland,Kaurilands,Other Ethnicity,33,0.487252125,0.512747875,0.064272212,0.087901701,0.076559546,0.061436673,0.055765595,0.050094518,0.054820416,0.082230624,0.088846881,0.087901701,0.06899811,0.061436673,0.056710775,0.038752363,0.031190926,0.016068053,0.007561437,0.009451796
Auckland,Auckland-University,European,30,0.542857143,0.457142857,0.052631579,0,0.026315789,0.052631579,0.210526316,0.236842105,0.157894737,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0.026315789,0,0.026315789
Auckland,Auckland-University,Maori,9,0.542857143,0.457142857,0.052631579,0,0.026315789,0.052631579,0.210526316,0.236842105,0.157894737,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0.026315789,0,0.026315789
Auckland,Auckland-University,Pacific Peoples,6,0.542857143,0.457142857,0.052631579,0,0.026315789,0.052631579,0.210526316,0.236842105,0.157894737,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0.026315789,0,0.026315789
Auckland,Auckland-University,Asian,66,0.542857143,0.457142857,0.052631579,0,0.026315789,0.052631579,0.210526316,0.236842105,0.157894737,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0.026315789,0,0.026315789
Auckland,Auckland-University,Middle Eastern / Latin American / African,12,0.542857143,0.457142857,0.052631579,0,0.026315789,0.052631579,0.210526316,0.236842105,0.157894737,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0.026315789,0,0.026315789
Auckland,Auckland-University,Other Ethnicity,0,0.542857143,0.457142857,0.052631579,0,0.026315789,0.052631579,0.210526316,0.236842105,0.157894737,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0.026315789,0,0.026315789
Auckland,New Lynn Seabrook,European,1266,0.482866044,0.517133956,0.070686071,0.071725572,0.057172557,0.062370062,0.071725572,0.08004158,0.086278586,0.081081081,0.06964657,0.072765073,0.059251559,0.047817048,0.050935551,0.03950104,0.031185031,0.018711019,0.015592516,0.013513514
Auckland,New Lynn Seabrook,Maori,255,0.482866044,0.517133956,0.070686071,0.071725572,0.057172557,0.062370062,0.071725572,0.08004158,0.086278586,0.081081081,0.06964657,0.072765073,0.059251559,0.047817048,0.050935551,0.03950104,0.031185031,0.018711019,0.015592516,0.013513514
Auckland,New Lynn Seabrook,Pacific Peoples,462,0.482866044,0.517133956,0.070686071,0.071725572,0.057172557,0.062370062,0.071725572,0.08004158,0.086278586,0.081081081,0.06964657,0.072765073,0.059251559,0.047817048,0.050935551,0.03950104,0.031185031,0.018711019,0.015592516,0.013513514
